Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
08/15/2021,34023,33,Middlesex County,NJ,57.9,477854,477843,67.5,447477,69.2,99479,77.9,93.1,553935,67.1,553888,78.2,516124,79.9,112895,88.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,40087,33,McClain County,OK,37,14975,14975,44,14437,47.9,4769,74.9,93.6,17930,44.3,17929,52.7,17015,56.4,5259,82.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,29055,33,Crawford County,MO,24.6,5891,5891,28.7,5735,30.9,2495,51.9,90.9,7036,29.4,7036,34.3,6766,36.5,2746,57.1,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,18105,33,Monroe County,IN,52,77128,77125,57.9,73360,58.6,16958,84.3,98.6,81299,54.8,81293,61.1,77067,61.5,17300,86,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,13261,33,Sumter County,GA,29.8,8786,8786,35,8477,37.1,2755,53.2,54.5,10018,33.9,10017,39.9,9468,41.4,2829,54.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,40091,33,McIntosh County,OK,41.9,8202,8202,47.8,8036,51,3925,77.4,93.6,9780,49.9,9780,57,9484,60.2,4337,85.6,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,17143,33,Peoria County,IL,46.7,83683,83522,55.5,79028,57.8,25625,81.4,97.7,99802,55.7,99535,66.1,93473,68.3,28265,89.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,22077,33,Pointe Coupee Parish,LA,38.9,8461,8461,45.3,8292,48.5,3425,73.7,96.1,10353,47.6,10353,55.5,9919,58.1,3580,77,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,30013,33,Cascade County,MT,42.1,34272,34268,49.7,33090,52.4,11852,76.2,95.6,38207,47,38199,55.4,36653,58.1,12745,81.9,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,28107,33,Panola County,MS,31.7,10847,10847,37.9,10553,40.9,4023,72,98.3,13004,38,13004,45.5,12468,48.4,4384,78.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,54103,33,Wetzel County,WV,9.8,1469,1469,11.2,1399,11.6,599,17.1,57.8,1989,13.2,1989,15.1,1884,15.6,703,20.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,37037,33,Chatham County,NC,45.8,34142,34096,52.3,32720,54.8,13472,72.3,96.3,40245,54,40181,61.6,38254,64.1,14454,77.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,36031,33,Essex County,NY,61.2,22591,22591,68.1,21438,69.2,7134,79.7,97.5,23802,64.5,23802,71.7,22505,72.7,7381,82.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,37029,33,Camden County,NC,30.9,3359,3357,35.9,3288,39.1,959,52.3,96.3,4149,38.2,4143,44.3,4042,48.1,1345,73.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,25021,33,Norfolk County,MA,65.4,462188,460601,75.1,426254,76.1,100219,82.3,89.4,510620,72.2,508344,82.9,467758,83.5,109083,89.5,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48091,33,Comal County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,,,,
08/15/2021,48031,33,Blanco County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,48463,33,Uvalde County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,37111,33,McDowell County,NC,36,16480,16467,41.2,16140,44.1,7702,80.9,96.3,18380,40.2,18359,46,17824,48.7,8013,84.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,54047,33,McDowell County,WV,20.1,3547,3545,23.3,3431,24.5,1182,29.4,57.8,5034,28.6,5030,33,4850,34.6,1517,37.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,21117,33,Kenton County,KY,51.7,86378,86374,61.4,82181,64.4,22043,88.7,93.4,98271,58.8,98262,69.8,92399,72.4,23470,94.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,56005,33,Campbell County,WY,20,9285,9285,24.5,9104,27,3070,61.8,96.4,10884,23.5,10884,28.7,10580,31.3,3368,67.8,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,23019,33,Penobscot County,ME,57.4,87262,87259,64.7,83003,66.5,25188,86.5,96.3,93313,61.3,93307,69.2,88444,70.9,26207,90,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,UNK,33,Unknown County,SD,0,68994,68988,0,68778,0,31486,0,83.7,122257,0,122245,0,121608,0,68969,0,,,,,
08/15/2021,18163,33,Vanderburgh County,IN,47.4,86036,86034,55.4,82516,58,26966,85.6,98.6,92950,51.2,92943,59.8,88505,62.2,27858,88.5,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,37091,33,Hertford County,NC,23.7,5602,5600,26.8,5452,28.3,2081,43,96.3,8434,35.6,8431,40.3,8176,42.4,3174,65.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,22081,33,Red River Parish,LA,24.5,2069,2069,29,2039,31.5,870,52.4,96.1,2596,30.8,2596,36.4,2495,38.6,973,58.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,41021,33,Gilliam County,OR,35.5,678,676,40.5,653,42.2,298,56.4,97.7,784,41,781,46.7,748,48.4,340,64.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,37147,33,Pitt County,NC,40.2,72632,72564,46.7,69398,48.7,19461,77.7,96.3,84284,46.6,84179,54.1,79865,56.1,20756,82.9,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,21203,33,Rockcastle County,KY,28.8,4803,4803,33.2,4697,35.7,1753,56,93.4,5423,32.5,5423,37.5,5251,39.9,1856,59.2,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,26011,33,Arenac County,MI,43,6398,6398,48.6,6281,51.5,2926,76.2,93.8,6763,45.4,6763,51.4,6729,55.2,3036,79.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,48321,33,Matagorda County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,12039,33,Gadsden County,FL,42.7,19492,19489,49.8,18868,52.7,6887,80.6,98.6,24110,52.8,24100,61.6,22874,63.9,7514,88,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,17083,33,Jersey County,IL,43.3,9426,9417,49.6,9062,52.3,3494,80.9,97.7,11145,51.2,11128,58.6,10649,61.5,3945,91.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,48373,33,Polk County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,16023,33,Butte County,ID,33.2,861,,,861,43.8,382,62.2,97.7,960,37,,,960,48.8,404,65.8,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,42101,33,Philadelphia County,PA,46.2,731297,730544,54.3,700671,56.4,159221,71.8,93.8,975612,61.6,973779,72.3,923119,74.3,196846,88.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,48303,33,Lubbock County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,16087,33,Washington County,ID,30.8,3137,,,3137,39.8,1671,63.2,97.7,3508,34.4,,,3508,44.5,1801,68.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,27079,33,Le Sueur County,MN,38.1,10997,10986,44.9,10514,47.8,3727,72.9,94.5,11954,41.4,11931,48.7,11266,51.3,3868,75.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
08/15/2021,17093,33,Kendall County,IL,48,61894,61652,58.1,56060,60.5,11101,80.3,97.7,83292,64.6,82898,78.1,74708,80.6,14802,99.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,72069,33,Humacao Municipio,PR,60.3,30541,30532,67.6,28441,68.4,8338,96.8,96,34868,68.8,34845,77.1,32210,77.5,9225,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,5083,33,Logan County,AR,32.9,7066,7065,38.1,6921,41,2870,65.3,89.5,8956,41.7,8947,48.2,8545,50.6,3203,72.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,8089,33,Otero County,CO,38.1,6961,6951,44.8,6738,48.4,2680,70.9,97.4,7471,40.9,7460,48.1,7183,51.6,2680,70.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,51177,33,Spotsylvania County,VA,10.7,14638,14616,12.7,13770,13.4,3458,17.2,51.3,17025,12.5,16990,14.8,15833,15.4,3982,19.8,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
08/15/2021,21095,33,Harlan County,KY,33.3,8664,8664,39.4,8466,42.3,3155,63.1,93.4,9888,38,9888,45,9554,47.7,3373,67.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,12103,33,Pinellas County,FL,51.7,504268,504245,57.7,489391,59.7,192891,77.9,98.6,582671,59.8,582328,66.6,561238,68.4,214125,86.5,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,13073,33,Columbia County,GA,21.3,33427,33425,25.5,31431,26.8,8449,38.6,54.5,38003,24.2,37962,28.9,35106,29.9,9240,42.2,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,29205,33,Shelby County,MO,37.5,2222,2222,44.5,2186,48.6,1014,78.6,90.9,2530,42.7,2530,50.6,2471,54.9,1076,83.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,47023,33,Chester County,TN,26,4499,4499,30.2,4387,32.4,1707,57.2,97.8,5343,30.9,5342,35.8,5140,38,1881,63,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,55079,33,Milwaukee County,WI,49.8,471118,471096,59.4,446518,62,109403,82.7,97,521369,55.1,521272,65.7,489481,68,115059,87,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,36117,33,Wayne County,NY,51.3,46172,46172,59.6,43762,61.8,14157,80.7,97.5,49194,54.7,49194,63.5,46369,65.5,14680,83.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,28133,33,Sunflower County,MS,38.4,9637,9637,44.7,9457,48.1,2812,77.9,98.3,11540,46,11540,53.5,11051,56.2,3046,84.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,30093,33,Silver Bow County,MT,50.9,17778,17777,59,16935,60.8,5781,84.9,95.6,19128,54.8,19124,63.5,18048,64.8,6110,89.7,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,55005,33,Barron County,WI,43.7,19763,19763,50.7,19198,54,8096,79.3,97,21262,47,21260,54.5,20489,57.7,8490,83.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,13291,33,Union County,GA,8.4,2056,2056,9.3,2009,9.7,833,10.1,54.5,2238,9.1,2237,10.1,2144,10.3,985,11.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
08/15/2021,17035,33,Cumberland County,IL,27.2,2932,2930,31.9,2887,34.5,1281,58.3,97.7,3880,36,3877,42.2,3765,45,1632,74.2,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,51181,33,Surry County,VA,32.7,2097,2091,36.4,2012,37.5,794,51.8,51.3,2359,36.7,2353,41,2254,42.1,863,56.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,53045,33,Mason County,WA,48.2,32169,32168,55.3,30859,57.4,12363,79.5,96.2,35493,53.2,35491,61,33851,63,12920,83.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,48305,33,Lynn County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,27173,33,Yellow Medicine County,MN,46.5,4519,4512,54.6,4352,58.3,1859,92,94.5,5049,52,5039,60.9,4835,64.8,1966,97.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,31167,33,Stanton County,NE,21.4,1265,1265,25.3,1237,27.6,503,45.4,88.8,,0,,0,,0,,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
08/15/2021,5097,33,Montgomery County,AR,28.7,2576,2576,32.5,2542,34.7,1325,54.6,89.5,3092,34.4,3092,39,3011,41.1,1477,60.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,20153,33,Rawlins County,KS,33.4,844,844,39.3,830,41.9,430,60.8,93.5,944,37.3,944,44,911,46,454,64.2,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,1081,33,Lee County,AL,29.6,48685,48685,34.4,46896,36.1,11758,57.6,91.9,58734,35.7,58731,41.5,55882,43,13461,65.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,6023,33,Humboldt County,CA,52.1,70649,70492,59.4,66905,60.9,19677,78.1,97.3,80394,59.3,80159,67.6,75655,68.8,22249,88.3,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,13093,33,Dooly County,GA,11.6,1552,1552,12.9,1459,13,501,17.7,54.5,1890,14.1,1889,15.7,1750,15.6,563,19.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,22047,33,Iberville Parish,LA,38.4,12489,12489,44.4,12197,47.1,4214,79.2,96.1,15546,47.8,15546,55.3,14881,57.4,4527,85,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,13315,33,Wilcox County,GA,7.7,669,669,8.8,645,9.2,220,14,54.5,902,10.4,902,11.9,834,11.9,229,14.6,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
08/15/2021,48277,33,Lamar County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,29137,33,Monroe County,MO,35.1,3032,3032,40.8,2992,44.1,1452,70,90.9,3530,40.8,3530,47.5,3453,50.9,1553,74.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,48053,33,Burnet County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,47035,33,Cumberland County,TN,37.9,22940,22939,42.7,22614,45.2,13635,72.1,97.8,25436,42,25431,47.4,24938,49.8,14580,77.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,48019,33,Bandera County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
08/15/2021,50027,33,Windsor County,VT,42.3,23295,23295,47.6,22147,49,7773,58.3,73.7,26009,47.2,26006,53.2,24611,54.4,8296,62.2,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,8033,33,Dolores County,CO,34.4,706,706,39.2,693,41.9,295,54.8,97.4,779,37.9,779,43.2,759,45.9,316,58.7,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,13021,33,Bibb County,GA,17.8,27215,27213,21.2,25808,22.2,8396,34.3,54.5,35208,23,35203,27.5,32826,28.3,10780,44,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
08/15/2021,45059,33,Laurens County,SC,29.1,19626,19618,34,19148,36.3,8217,64.7,93.7,22359,33.1,22336,38.7,21627,41,8828,69.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
08/15/2021,72054,33,Florida Municipio,PR,62.2,7043,7043,69.8,6574,70.8,1911,99.3,96,8204,72.5,8202,81.3,7602,81.8,2149,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,47173,33,Union County,TN,26.4,5263,5263,30.5,5171,33,2055,55.3,97.8,6037,30.2,6036,35,5897,37.6,2200,59.2,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,34029,33,Ocean County,NJ,43.9,266299,266297,52.5,259590,56.4,102462,74.1,93.1,308861,50.9,308841,60.9,299457,65,114708,82.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,31145,33,Red Willow County,NE,27.8,2983,2983,32.6,2917,35,1247,55.2,88.8,,0,,0,,0,,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
08/15/2021,20181,33,Sherman County,KS,33.9,2006,2006,40.7,1969,44.3,827,71.8,93.5,2274,38.4,2274,46.2,2207,49.6,872,75.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,31023,33,Butler County,NE,41.9,3358,3358,49.2,3251,52.7,1321,77.3,88.8,,0,,0,,0,,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,42105,33,Potter County,PA,26.7,4419,4419,30.7,4306,32.7,2032,50.3,93.8,4508,27.3,,0,,0,,0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
08/15/2021,1129,33,Washington County,AL,27.8,4546,4545,32.3,4487,35.3,2039,63.3,91.9,6641,40.7,6640,47.1,6468,50.8,2618,81.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,10001,33,Kent County,DE,41.7,75333,75327,49.1,71270,51.1,23390,74,96.2,86488,47.8,86475,56.3,81244,58.2,25959,82.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,72119,33,Rio Grande Municipio,PR,48.3,23219,23214,54.2,21704,55.1,6123,75,96,28361,59.1,28349,66.2,26303,66.7,7372,90.3,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,15003,33,Honolulu County,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low-Mod,,,,
08/15/2021,28119,33,Quitman County,MS,34.5,2346,2346,40.7,2294,43.7,824,66.9,98.3,2845,41.9,2845,49.3,2724,51.9,894,72.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,13127,33,Glynn County,GA,37.4,31870,31868,43.4,31035,46.3,13195,73.3,54.5,37405,43.9,37390,50.9,35912,53.5,14549,80.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,48087,33,Collingsworth County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,20055,33,Finney County,KS,29.5,10746,10746,37,10195,40,2323,56.1,93.5,15306,42,15304,52.6,14151,55.6,3275,79.1,High,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,46049,33,Faulk County,SD,41.2,948,948,50.3,918,53.7,403,74.2,83.7,,0,,0,,0,,0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,34001,33,Atlantic County,NJ,52.7,138842,138835,61,133159,64,38781,79.1,93.1,160001,60.7,159989,70.3,152526,73.3,42730,87.2,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
08/15/2021,55059,33,Kenosha County,WI,47.7,80839,80833,55.7,76697,58.3,20982,84.9,97,88616,52.3,88597,61,83376,63.4,21788,88.2,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
08/15/2021,37107,33,Lenoir County,NC,38.5,21539,21536,44.9,20964,48.3,8514,75.3,96.3,25676,45.9,25669,53.6,24765,57,9256,81.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
08/15/2021,54055,33,Mercer County,WV,36.2,21296,21288,42.1,20559,44.1,8189,62.2,57.8,26286,44.7,26261,52,25192,54.1,9660,73.4,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,48057,33,Calhoun County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,48311,33,McMullen County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,,,,
08/15/2021,22005,33,Ascension Parish,LA,35.2,44526,44522,42.6,42603,45.8,12201,78.5,96.1,55491,43.8,55481,53.1,51835,55.7,13045,83.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,5055,33,Greene County,AR,30.7,13931,13924,36.5,13366,39,4617,62.6,89.5,17703,39.1,17688,46.4,16670,48.6,5198,70.5,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
08/15/2021,40063,33,Hughes County,OK,32.7,4338,4338,38.2,4252,40.9,1719,68.2,93.6,5338,40.2,5337,47,5134,49.4,1924,76.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
08/15/2021,55131,33,Washington County,WI,46.7,63573,63572,54.1,60846,57.1,21365,85,97,68313,50.2,68309,58.1,64875,60.9,21879,87.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
08/15/2021,36029,33,Erie County,NY,57.2,525172,525162,65.9,496691,67.7,139389,82.5,97.5,564299,61.4,564251,70.8,531430,72.5,147248,87.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,47105,33,Loudon County,TN,50.4,27252,27250,57.6,26724,61.1,12782,87.9,97.8,30470,56.4,30464,64.4,29692,67.9,13591,93.5,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
08/15/2021,51097,33,King and Queen County,VA,25.5,1794,1792,28.8,1732,29.9,712,42.9,51.3,2011,28.6,2007,32.3,1931,33.3,763,46,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
08/15/2021,48175,33,Goliad County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mod-High,,,,
